mz_rt	6	10	14	18	20	26	34	35	43	49	61	69	73	74	76	77	84	93	96	99	101	105	111	113	119	132	151	154	160	blank1	blank2	blank3	blank4	QC00	QC0	QC1	QC2	QC3	QC4	QC5
664.62549_7.272	897932.2878	5177872.281	2757639.848	3166600.674	1049812.177	1116803.546	4713163.31	10056194.5	32885698.17	19431883.14	10277786.01	26731729.49	5002983.355	13993980.61	6527255.614	10236104.26	1367814.723	2493004.848	7339777.853	1080552.254	690768.1572	6621228.891	4132870.542	2084118.334	2123035.362	4227029.311	10369487.6	2457786.728	6660208.952	49772.71489	51736.85089	68707.41777	57547.12119	7781641.872	8138894.989	8127339.184	8152849.218	8135457.373	8255487.228	232831.4892
409.31146_3.466	7473114.135	5354563.159	5164376.81	6976406.528	6861823.601	7051572.836	5697657.1	6699998.449	658634.5714	10083173.19	5362632.242	5917054.292	834166.8207	63871205.61	6218765.612	7666393.78	4971162.863	5632132.951	7072089.89	5698610.221	6508799.187	7106256.582	6322101.268	6802585.085	6039793.876	6361842.323	7313369.132	464417.0667	6297738.962	150219.0027	147749.6218	199154.6001	178831.3569	6943108.635	7310527.49	7237364.957	7295900.25	7375740.207	7380143.564	362278.7935
900.75135_7.5	102775.3242	14102091.07	9664581.062	132306.5589	133747.7473	343251.3051	6889211.334	8241306.667	30002176.12	11829006.22	2056787.269	34883745.86	3634450.655	20281377.3	16939087.61	5169046.573	1344283.441	3223484.079	281239.6593	1928939.366	101304.7981	7296469.803	6565280.603	3627790.566	1483855.199	10741112.11	24752085.42	3893197.625	5669304.293	90393.43289	90349.41672	96100.5265	92458.18301	7913395.281	8055806.026	8075521.399	8115704.135	8063197.771	8179299.2	462228.8463
844.6886_6.927	1117135.055	10114957.11	7186059.44	1503234.312	2787558.571	2855630.633	8251449.999	9930967.501	31153403.77	15616565.81	6874919.742	25187773.78	5095765.81	14500948.34	9733104.089	8168531.294	2102791.582	4369131.424	16974169.42	2066478.816	521493.5264	8753034.746	7531332.464	5373742.151	6454338.947	8748638.482	26634590.11	4701799.197	15794571.39	50155.10589	113402.032	51924.64141	57075.42831	11000754.55	11474890.54	11343381.53	11064961.94	11800659.88	11274536.64	565999.9066
1004.7258_6.749	69550.97449	2878936.001	1156446.333	112503.7209	269141.6979	586273.4603	14637226.78	4535728.014	28340966.78	31852958.6	2183829.753	12258043.6	5637232.164	15955662.51	8759842.549	2380532.668	9839765.984	535022.4468	247276.2409	105221.0144	6946978.81	5344435.89	1257803.181	1106298.542	1219932.432	402933.899	621308.9455	2243198.155	595244.6093	49675.34645	49237.21468	50994.58246	51172.83534	6596270.666	6377886.154	6370140.262	6522032.442	6626627.897	6578565.303	295226.1484
239.05965_8.364	3776806.915	3768819.287	3727918.312	3853795.158	3889373.808	4038366.932	3681551.447	3711537.452	3735894.476	3558635.097	3760641.8	3377102.335	34924921.07	34039882.96	3719401.502	3727213.639	3894807.599	3735569.089	3535451.922	4002784.408	3813981.598	3717527.617	3713533.116	3759188.586	3770730.876	3825133.25	3342723.579	4010752.171	3650081.231	3660342.002	4075762.32	4362412.896	4625464.901	6163618.45	6127861.215	6240524.501	6298723.501	6244773.71	6306840.537	6216157.86
722.66734_7.622	4303490.688	4819687.302	3653732.209	3574976.671	4954220.609	4151027.197	9237033.433	10877851.39	22584347.51	30651927.1	2036141.895	25233310.08	2531929.87	13805835.34	6474469.302	16009411.95	4364607.029	14884798.92	24595099.06	3024833.051	1374783.964	9621988.216	14117515.35	1389903.456	9784350.551	4316635.669	16340597.26	1296408.959	20790871.98	34924.12419	33029.29793	36736.55796	35951.15322	8946826.064	9220022.233	9167209.994	9275290.654	9230704.859	9327291.085	327853.533
395.38957_6.479	1592923.33	6854033.54	7684786.389	980537.9913	1153766.864	1237479.519	4656494.375	3594615.345	30081123.92	8291663.803	3983320.476	24521372	2835729.629	11284539.3	9257739.226	6293867.961	1939442.97	3935313.404	1887035.002	1435138.311	746288.5255	2227419.308	2655809.612	1883709.466	1447999.925	8024569.865	20732639.81	3922059.029	4710683.725	518443.3903	590847.0986	706150.3795	620840.2824	6706778.429	6716568.744	6740241.78	6861951.451	6838530.654	6825181.155	1382881.138
223.02834_2.557	6715797.967	7781954.603	2435691.256	7079994.828	7475199.209	4237087.78	19662450.48	7698686.789	8999666.493	9955492.68	7979829.225	8132980.932	7803332.378	9043651.085	8808997.746	7777493.576	32535868.14	8306450.335	8355395.434	6583850.393	18136261.66	5381555.55	6789723.783	5493186.766	2999589.794	7092662.92	8187784.874	6790773.325	7199647.946	4382731.262	3434480.078	5113369.115	3071508.115	7406032.557	7466764.808	7469073.84	7694977.673	7474441.667	7260285.644	7533958.327
870.70438_6.921	196989.9735	4545565.333	2330905.931	430757.4548	555405.1319	435208.4235	1880367.915	4526271.344	16640896.79	5910888.822	3038234.273	19832750.83	2123701.392	12620637.9	5081708.12	8575673.862	692005.0927	2945996.504	800584.5962	1655593.907	185546.0053	2569171.067	2793189.948	1981919.049	212137.527	4822657.935	14773872.51	1454607.155	4192183.194	60215.76221	59739.25817	63739.32823	69185.49566	7700875.739	7975128.103	7093402.072	7582237.885	7377830.959	7044654.697	289674.7931
239.05964_8.978	4028545.875	3232821.516	3401199.279	3598887.481	3355752.802	3583600.709	2752196.374	4368929.977	2516270.662	2456670.749	3400565.085	43769842.18	3379035.802	2458311.653	3397183.863	3531242.039	3412438.041	2826771.202	2955224.856	3041297.098	3009919.481	3074266.292	2936124.721	3140021.109	4324812.492	3619817.673	3932458.692	2824834.752	2564674.511	3132022.944	3228058.109	3562950.247	3608134.734	6125637.482	4856531.843	5345614.845	4817874.638	5014218.447	5993133.142	5086580.736
664.66172_7.74	204416.8174	7839705.325	4950192.059	215461.5465	521094.8828	373190.8633	10834724.28	10704736.8	29073761.39	564090.7917	2304106.436	27618761.73	2507030.104	17137727.9	8408937.024	9461501.252	2416006.183	8332707.02	1114390.761	2344571.67	438526.3033	8892033.347	6899926.982	2508219.767	2856949.505	5629136.935	1014975.853	1909199.258	15194812.7	161417.2274	72818.16344	81113.97649	88767.0933	6399123.568	5973513.159	6197318.101	6194775.703	5763280.19	6139695.098	219362.147
552.50011_5.129	57015.94175	1255097.226	1221347.987	682836.1595	84792.4287	681338.6957	1421604.614	2866091.652	13638920.95	6876507.543	1327091.768	27740917.23	743573.4419	7596934.106	2355692.457	1854076.196	313744.1461	387592.3913	1610617.073	567866.5012	263688.7962	1290533.022	637061.202	706389.2905	504486.0356	1465174.561	6709276.79	645121.1386	911753.5067	47052.65628	49481.65245	57591.29013	55779.40917	2711818.888	2768637.838	2813884.884	2846174.288	2820610.564	2830686.024	2785413.564
844.60758_5.837	1383635.113	7120251.734	5706732.669	1851148.312	843581.7004	2001107.203	9890658.448	6773922.57	24354976.84	26760582.34	2370667.188	11065152.23	3214230.38	14542302.59	9357709.724	6642506.376	3721660.979	9120042.973	13069952.62	2087879.424	913403.0331	6619551.198	12843626.1	1750748.253	5391868.371	6695092.844	9005185.032	2301799.551	9137065.785	65099.21412	62834.99175	72647.98466	70447.44081	8347778.713	8543592.579	8661914.69	8611066.314	8599181.38	8694124.3	537823.9158
664.66184_7.736	173398.7597	8039855.062	4275711.331	193744.7337	511020.073	345571.6017	9914324.243	9753767.478	25677672.83	24189591.53	2217629.292	27269181.6	2370629.582	16546499.59	1511882.533	9188857.91	2342423.337	7959657.631	674225.7915	2234945.257	398678.8998	8173693.171	7098010.108	2089286.344	2738339.646	5032533.75	28884951.26	1785877.698	15005986.89	68201.58295	56040.15905	50024.96306	52492.666	6513591.684	6335390.384	6511183.137	6448680.335	5733519.579	6600683.024	6392844.527
844.60752_5.832	1106266.901	6475564.44	5460046.959	1582680.546	632186.607	2073282.138	9427960.376	6723601.042	22391617.05	24148081.4	2246538.157	9862285.374	3251832.928	13674349.03	9036097.856	6604929.395	3120878.968	9018177.829	12188268.91	1906020.798	682744.9128	6518464.875	12420747.95	1577875.23	5368351.18	6584506.627	8107922.762	2075276.988	8565451.971	49168.16068	47307.38716	54098.06194	52913.91634	8263543.175	8429752.258	8650064.884	8520487.437	8553826.933	8675509.584	503141.0407
726.66232_7.264	2724325.083	1271424.939	3685673.118	2183511.544	5288471.768	3228306.898	16914068.25	6309664.425	20614600.91	33423983.55	4886878.266	9232792.442	5138939.217	10476577.48	3530980.556	6706422.075	3550954.238	6632372.106	23447550.08	1603382.976	2472324.979	4614097.062	10546148.63	1377959.831	6134703.229	3059446.05	5580002.694	1801241.912	21401826.41	60678.23167	471208.2143	484816.0998	470904.412	5066702.848	5923950.917	5278434.009	5730842.192	3642014.552	5471399.648	5093351.796
778.59718_6.351	225346.9573	1818336.413	2236471.654	184982.6809	527552.8044	548676.1	7113355.806	6398978.137	25727155.86	21968191.47	3768608.277	9933339.855	4402841.793	13427195.17	8655214.983	4798297.543	6227943.375	2435917.643	1330081.664	314159.4967	3730136.382	6908467.787	3936066.106	1193285.244	1980474.988	806641.5697	1855751.29	1410112.382	3413587.743	44174.51135	44047.13028	48225.1294	52372.89918	5743145.448	5952765.375	5847024.03	5921926.81	5952792.148	6083740.237	314476.49
335.15379_2.389	16693592.75	10495216.01	13259113.35	21832954.14	17168533.63	20487816.58	16964012.99	19516373.78	126925.5123	25162284.67	12691123.13	15811909.6	89834.58634	88944.85742	17446040.8	19899800.49	9653579.567	13752388.67	20041037.46	16108707.49	16000362.85	16367180.17	15644025.79	14323793.98	14001685.73	10298746.75	19449612.05	88252.72018	12535999.43	8258.94273	14509.61829	30244.67519	33683.74239	14280015.28	14756481.61	14542924.02	14614863.42	14865462.71	14998480.55	835455.6775
778.59729_6.346	228389.7004	1821198.096	2211230.882	180622.3083	545270.0978	570092.4745	6753153.209	6568134.72	24683542.14	21104067.47	3716453.075	9402511.041	4428380.103	13084672.49	8543744.431	4867460.922	5838797.295	2408119.792	1288796.198	320208.6316	3588214.652	6915063.992	3973736.552	1181893.32	1985683.505	842716.8835	1802571.036	1453839.157	3452793.478	28986.712	28903.12628	31644.67233	34366.3823	5690646.014	5804277.309	5736720.412	5822859.634	5860037.099	6035440.227	272262.5317
279.23295_2.32	13788601.03	6884907.214	5269977.537	4360068.208	9238466.381	3896184.088	5594383.879	7783549.236	25390133	17262525.75	9280475.326	12578401.87	5845255.932	9554991.873	8427542.37	6871018.755	10299651.85	13364697.87	11753378.29	1631088.091	2559227.398	3672673.319	3694797.743	2094688.114	2075262.675	1703195.958	23027691.56	2432508.581	2893993.353	362178.2707	391003.8197	510864.8532	496641.6117	8821366.652	9082826.577	9023532.85	9183683.05	9321949.869	9258016.371	708873.6422
766.7297_8.297	314718.1303	8644136.293	6135210.992	272989.0857	357003.6043	376491.5306	6826388.559	7986362.731	16069551.64	13687824.67	2428086.653	27076062.68	1688151.693	9957969.391	8265407.456	6545379.961	1262904.595	4520143.333	419819.9375	1439386.788	239433.7186	6820649.803	3281907.963	1584365.086	1293248.706	7820029.18	22295614.23	1953500.174	5490795.235	51947.61044	64048.40566	65218.71053	74105.08079	6504378.455	6625096.652	6642468.412	6728460.034	6735133.543	6610259.678	6621869.021
898.73572_7.409	2125645.425	4616130.021	8195286.56	1521197.32	1808820.8	1984405.548	2446938.534	6896886.782	15487555.46	6174563.224	1429600.252	16540931.72	3999320.484	10063878.7	7440462.496	7732161.119	3133811.677	3270595.166	6458383.44	1841591.343	1517860.409	4270808.009	10663489.64	2976698.053	1634426.462	6380972.082	11023295.3	2977790.517	4992633.325	64548.73839	63847.16758	70560.71836	69488.96205	5898320.363	6179588.73	5891238.752	6011027.47	6512099.961	6479065.393	437123.2844
724.6832_7.735	200571.4609	6576038.881	3632663.241	188335.5908	484109.3939	339985.0614	8400207.778	9091009.711	24846530.22	20484434.12	302312.4293	24249440.34	2157568.586	14594280.64	7356580.543	8479492.421	1707926.504	249631.4065	714485.9081	2013139.565	418418.3041	7061915.357	6361407.313	1841712.682	2299750.702	164020.1463	24165435.84	1719496.445	12967692.11	67613.22645	66589.63803	69426.35333	72718.83144	5564093.4	5597772.114	5667801.415	5643398.435	4725745.96	5718538.403	5703569.583
845.67563_6.951	2496913.471	3983045.336	5185504.514	1656760.443	2509651.841	4081404.538	8572031.731	5849291.77	20497781.91	17013314.36	2955255.51	10094455.01	4175958.539	9384684.83	9020346.99	6774940.505	6619465.089	11031598.74	11347288.51	1333792.2	7024929.101	9874765.331	6782227.307	2779785.179	5130159.647	3480420.785	9491529.844	1787718.756	10416759.62	59298.69004	61493.06289	80189.61915	64533.21764	7430138.891	7618183.049	7680618.422	7369904.801	7472024.838	8216040.063	358565.7075
692.65676_7.275	1739372.928	2522332.596	2317777.861	1178290.592	518519.8277	1236854.266	1595782.146	527847.5928	15693685.57	9898983.634	660572.9044	25710876.53	4326202.297	16301435.88	4752096.062	7584855.093	963986.7317	242069.9622	1285613.49	1456721.922	1785638.902	2252734.115	1843906.85	1702024.269	1659893.932	3971652.97	7654869.936	1652503.876	2802739.113	68923.77601	69025.46698	78804.69356	99074.56657	4109476.256	3941256.489	3878499.423	3958088.578	4005975.357	3930268.559	241636.0008
764.71407_8.153	2048132.745	6946324.693	2314473.449	1305269.797	1665765.099	1901905.505	3685374.55	4479891.812	12694658.97	7017915.683	1356844.061	26421808.63	917617.0708	4102016.043	2940562.35	4278475.531	1945634.741	10135264.17	15138934.55	982767.4876	645807.7647	2986188.127	4827720.031	1010805.448	3391315.717	2994929.15	5793852.663	1547953.785	8041862.147	103447.0164	89408.71347	120578.6811	102462.0177	4221538.985	4394351.624	4360969.952	4362609.036	4411022.526	4361202.291	4324819.426
307.12239_2.39	14903949.31	8834373.41	11673312.11	19686250.88	16060800.83	17865517.02	15243500.28	17299129.83	146125.1867	23171732.32	12078344.91	14486583.06	86137.18731	74011.16903	16020121.91	17989087.52	9105642.479	11983345.9	19064250.56	13986552.89	13661411.88	14446321.52	13742211.11	12469151.12	12487522.03	9547632.727	17834528.03	97874.72292	11297852.31	11585.59888	10925.97047	18744.01884	23398.43327	12520632.47	12778553.74	12678407.65	12824457.72	12837965.07	13173757.48	720475.3121
840.69339_7.176	210201.5163	4399480.997	2596676.451	324714.5227	971075.02	456791.5775	3198910.851	12208494.58	2550755.225	3426176.329	1080065.218	9020805.705	1060900.202	2819283.617	3698913.01	4441797.629	1958451.464	901413.1994	3792439.821	701930.0928	121324.4435	1022904.503	2035619.367	1626885.574	1318086.162	5540328.669	4560255.653	1513825.26	2295977.115	56070.76822	58126.34292	57072.85481	60445.5405	4596821.903	4532404.876	4178130.708	5669652.838	3866280.039	3371988.348	223960.6018
724.64653_6.971	2558915.251	2609527.801	2469212.952	2322042.321	751826.9358	1076767.172	2879734.199	2543864.878	9893051.585	5573241.024	643635.0145	20461490.02	1972810.499	11169897.11	3928892.5	6592883.975	1696717.159	655395.2756	4360543.279	1529502.401	2608952.204	2895178.714	2812972.33	1448417.995	981808.7606	3495840.032	7218282.492	1139264.888	2863614.337	341884.5229	305502.3353	253760.9675	329250.1254	3066191.598	3725779.743	2854599.866	3470313.339	3345246.757	4030667.244	3509641.195
768.67282_7.114	518153.1499	1541930.631	905092.2724	256886.5276	368204.5976	278828.8304	1461364.653	2377699.719	11608135.18	7127962.715	3187435.878	21934400.45	1370201.415	6781548.76	3470662.309	4099421.173	1262184.916	624100.2918	1466122.925	510482.5449	675104.4634	1421413.342	3764012.479	514074.4353	489424.3568	1820044.848	6038010.859	1006504.028	2090971.856	65496.55941	54422.5221	70120.78921	73035.57422	2855315.418	2852488.39	2965979.848	3030962.281	2854967.975	2938160.987	2905832.904
766.72964_8.288	273668.0768	7480912.751	5322114.219	231740.6413	313811.36	335598.5312	5886967.5	6887440.435	13635602.72	11637666.8	2136211.347	22685035.77	1548390.569	8480483.593	7109115.671	5675854.664	1152814.159	3955075.942	321977.042	1383827.148	194193.4358	5765310.856	2797244.767	1451047.123	1189625.778	6722113.407	18707076.24	1668143.196	4821905.553	13191.89142	18741.12172	21824.38358	31204.97659	5595412.532	5691350.809	5703351.791	5795828.485	5804026.617	5708161.403	5696372.967
675.41881_3.559	19425049.77	20912162.89	14964393.78	17398567.25	14674375.84	17823712.58	17103253.74	26735424.57	80587.23391	28461090.35	13712375.9	17948086.26	79500.36075	79760.38769	17577556.26	21238614.74	14485418.93	15270739.86	21246825.84	16484349.56	21230377.61	21393482.63	16813191.54	14026628.98	16551017.29	15595011.27	22104390.66	70750.3372	17109557.69	33138.28075	31764.82042	38844.67253	39571.00089	15570021.28	14850042.29	15252652.86	15357588.64	15411031.89	15604602.65	717198.8106
377.2006_2.566	10522068.68	10909835.75	14389347.61	15407150.9	14930857.94	11946558.49	13022832.05	18315669.02	276180.197	17424761.88	13242794.81	19333019.9	208002.6063	385833.9204	18256877.75	22352188.94	16571042.28	16479970	20712320.61	15363098.24	16216627.93	17439966.12	15360124.93	12319134.11	12975883.99	9402351.448	22135907.7	243529.5604	16840384.91	10490.63766	14817.75477	109160.3663	254096.1083	13726984.72	13818985.79	13887859.19	13925248.28	14043543.19	14375221.62	511989.684
363.18523_2.566	10275044.15	10610770.87	14137056.1	15248999.3	14790917.51	11754526.75	12658684.28	18085438.43	286520.2905	16914612.04	12868142.21	18900038.66	216667.98	394196.1088	17952035.1	22053344.4	16340443.61	16163456.22	20509316.26	15224805.19	16054791.2	17145716.2	15149284.37	12130701.82	12857525.4	9196421.838	21631343.91	251666.9327	16614068.08	13923.23578	19337.57992	113237.3727	257592.015	13437592.6	13485159.22	13638488.29	13630963.65	13728709.3	14033847.53	519606.8774
752.67777_7.268	1609306.573	2188007.781	1694091.824	1610340.388	484788.2734	1212667.779	818963.2323	510577.9557	12420557.46	8239152.095	796449.4574	19258973.59	1307024.788	10791077.33	3885781.517	6437602.395	933232.7689	702864.0607	2152376.422	1264301.35	2702233.252	2214578.321	1534808.075	1177205.199	444835.322	3340488.101	6055907.899	1288226.734	2675361.728	50038.48422	47833.49303	55690.24853	69619.81569	3272757.907	3466827.036	3389722.329	3458176.209	3462426.555	3407486.262	174608.1216
832.64442_6.93	57315.80545	1546222.35	1128122.251	45684.10002	168270.6903	217088.1045	9490138.393	3424885.579	15144747.49	13581174.92	1597677.751	3912145.999	4518908.553	10019123.19	6063664.012	2077554.523	5495935.349	1128942.32	201134.3192	213777.2145	2188633.137	4022576.357	2758144.285	657306.7354	1439472.3	439070.6529	676823.6501	1171004.883	1399039.137	55405.29556	58221.19984	57192.01225	62551.04379	4236748.888	5370448.689	5085858.651	5007799.575	5087653.202	5147319.903	342208.6561
