mz_rt	6	10	14	18	20	26	34	35	43	49	61	69	73	74	76	77	84	93	96	99	101	105	111	113	119	132	151	154	160	blank1	blank2	blank3	blank4	QC00	QC0	QC1	QC2	QC3	QC4	QC5
862.4357_1.151	652240.6505	382397.8812	660229.9033	845225.9628	1526476.972	613349.3318	715030.9712	1056467.23	22200.05338	788502.6522	472785.4104	807060.3432	22522.49597	21280.97411	603367.805	980073.9722	487048.0083	808289.9249	1132152.417	942034.7741	760930.4226	784433.4242	753612.5613	732106.7636	692785.0453	609664.4658	1173305.247	13366.60108	753996.1013	7628.805787	8132.845843	8272.617766	8512.582026	482686.412	474106.4316	501627.3461	471545.5752	507232.6916	431859.7823	514502.2797
545.29099_2.199	1157007.718	237276.9567	470226.3665	1148322.484	322961.2883	1099812.626	1054462.384	1227721.658	87480.42729	1687556.22	242249.206	1123067.575	49645.32738	76359.83353	371551.6027	1508324.426	874704.9785	572131.5319	317528.2565	876175.7189	1002840.592	372499.7859	1481184.498	362098.9861	758952.827	1038015.719	1613847.138	35804.76615	328701.1914	24216.30095	25263.07704	25925.75275	25717.92806	990913.6704	601874.8127	950221.9018	996316.8422	967808.2814	968208.8855	972949.2833
770.70555_7.667	135893.0213	1059881.228	579078.2274	904810.2984	12887.9628	13221.21968	295643.5735	1382590.45	44209.1635	135803.8518	595849.8721	25732.42597	18629.81727	32978.20022	1451518.948	454086.6599	377883.038	48147.95443	287484.9198	23081.45485	13877.01382	27668.47024	15102.95113	12453.02419	15387.72917	546907.7067	21409.45784	14759.83321	19979.9623	12862.03884	12037.51364	13340.20911	13436.22624	230934.2282	240758.2016	239741.3637	245535.135	236296.8943	236936.9463	239172.2096
632.39756_2.085	754499.2615	743596.8494	410024.8192	1517532.489	472641.245	985059.9588	329774.0069	830815.7267	72494.53031	220473.4461	710878.846	148878.1234	32450.26905	42276.04225	821967.2218	618562.0095	367300.0789	236210.5719	719847.0949	865226.0724	875823.5631	299646.2104	433419.5709	1033150.75	793162.3289	797143.4494	466059.3658	16973.69047	792338.7027	46547.79943	14477.86254	14869.88788	15329.99134	575475.2433	531387.5085	539918.763	560254.1921	500652.2986	532636.7669	563221.6059
659.48188_2.723	275358.2995	685083.4404	281061.7325	120446.7159	209451.6628	254696.3257	991895.9817	124776.7615	339204.7522	469224.927	563266.1601	1449959.476	370039.099	312442.8004	169162.1865	1080368.414	368253.7004	259024.9998	316094.995	230220.6861	211313.8628	464396.6404	150370.0599	174561.8236	146641.3872	572568.8822	471906.5344	288607.0554	761673.1664	84078.05636	75927.3712	75757.67239	80702.29428	540026.3389	533537.059	534358.3637	531846.2862	519130.4495	539797.2775	536418.0445
326.3418_2.393	394127.7837	153884.7974	197759.7989	364252.1863	261467.8603	98969.11551	345018.0899	170731.4771	256337.8066	320113.8475	153733.7725	491439.4651	323578.294	201131.0981	262492.1259	136007.1475	144062.8475	351140.4253	415586.0742	375964.6271	145932.1818	78430.06682	1454218.864	94021.87451	110339.0346	182377.4835	443565.3217	116065.6286	741913.2313	222229.371	211068.4809	219826.4871	209019.8442	292793.7894	374176.916	366894.6306	368626.8445	365623.8546	354805.1368	372141.7993
503.25614_2.278	1455340.721	942941.4869	976833.207	1277834.311	1022190.604	1209135.632	1151004.489	1109917.348	144542.5358	1401388.56	996042.5965	1183721.126	74947.42745	130662.1055	1092872.178	1303961.228	843777.1185	1045463.139	1328560.433	1107617.734	1479938.304	1317749.652	1136187.937	1020727.288	991031.1545	1107965.369	1308264.484	27180.55363	1136593.245	14978.3525	12868.47033	16119.14191	13589.19243	1081426.45	1076981.08	1057793.8	1076291.969	1080322.69	1090201.51	1073859.87
747.6387_6.27	29509.1785	130943.7227	75476.40084	39299.74546	22357.68943	23292.25793	43714.67156	227788.9299	249201.5042	118347.4805	24835.54398	1957937.937	24094.799	37484.15944	233938.2761	339378.7331	56795.57802	153090.7872	65685.77139	49025.18173	65712.25005	631583.9563	26706.58595	40662.03229	46153.08545	28395.14318	2128159.392	23981.07671	57334.69545	22106.49976	23560.12952	23405.02151	24703.3449	613826.7166	308005.8718	388272.2498	627657.798	600592.1701	320177.4668	648263.991
968.90108_9.848	12461.12821	86029.39014	88765.37772	10577.53157	10593.03117	18741.38638	1750305.989	85958.18542	322310.654	184632.3304	89576.13715	1016857.106	88353.29764	168726.5543	307636.4867	49623.5792	340806.973	210782.719	13127.04689	10817.67821	1306921.381	266181.3823	66425.34809	35303.84137	86462.1368	33366.79869	186387.5429	71492.84403	220860.0803	24553.86952	23801.25576	26820.16192	28205.16526	314278.8594	318631.7588	282527.7849	295905.5533	296558.285	140591.3551	314431.7032
277.14659_1.969	694543.3932	465199.8107	565364.9583	1001451.22	685831.2214	949285.8159	547403.4954	695794.945	511849.1659	405107.4379	343892.0351	593118.2844	293306.7896	234814.9816	833160.1299	855305.4111	365258.4323	577753.7993	836793.7262	1061434.28	1123103.444	1399536.149	1070002.566	862382.3208	1012701.943	757037.859	541171.9984	110377.6645	986377.3109	17550.79965	17116.07356	20013.57461	18049.81032	568798.0152	627269.0673	622558.6929	620761.556	624492.7488	624558.0098	613654.9816
1023.83179_3.19	794586.82	639888.3742	905834.6286	828877.5346	938016.5155	594018.0222	962765.0734	1053467.26	36407.85408	906276.9665	490359.5526	1522448.205	22043.08251	24547.34807	974109.95	556066.6438	1512610.07	795506.0246	713713.604	1117335.05	696160.7327	1189033.659	725559.9529	741174.9841	664805.145	683076.4116	1049730.407	68092.57151	901153.8779	25899.55188	22163.64332	27814.49422	24721.22458	776413.3756	906513.5099	931962.4222	905429.0621	936419.4402	861209.2756	879244.8096
714.40968_1.538	14094.3081	12632.91132	15879.54728	13617.59176	12410.85924	1530300.572	13654.09394	17081.51933	44042.06417	28367.88538	36865.26877	32671.36498	38958.62201	11576.12098	16837.24666	17575.13788	17992.69889	28002.56708	16086.78392	16147.325	13840.03896	13536.40303	12211.07407	60085.29315	69321.37281	13609.67692	24088.1127	5103.726653	13877.27241	4606.989719	4960.277951	5438.132398	5071.058872	72235.87355	72187.05308	76329.88512	73771.11714	73595.97707	73390.99743	73923.38318
1158.6722_3.054	1652256.709	819600.2212	760688.7074	985572.377	824060.2117	1078828.55	1077390.614	982688.9907	5527.200697	1342376.99	710530.0707	939802.7867	11014.50668	5819.126143	897564.575	1244663.81	756205.2915	822632.041	996539.536	971664.7468	929555.0216	1168737.388	885659.5363	708793.9356	912642.5165	964831.6737	1206039.009	5114.445499	844463.4654	4307.892428	4205.989354	4505.561294	4794.50803	922233.1465	912585.5454	905259.4741	767322.1889	895320.6729	896850.213	911263.0741
630.58185_5.317	357517.0299	224971.6293	278406.0089	113813.1031	224837.1284	14295.74373	258205.12	378124.9976	1456515.181	999769.386	159241.6889	489682.5851	397778.1266	465725.7014	23196.38635	258464.2753	1429397.874	1378968.928	276730.5427	14647.18646	12997.18464	17283.02544	15323.39075	14204.54979	14346.31076	35636.14486	596015.1125	35153.16636	25472.39246	11744.52808	13157.18678	12976.27464	13710.63379	364775.9935	364339.5763	373565.7384	372734.1368	369781.566	358013.5013	373927.3277
1267.3672_5.995	25252.13278	34609.23485	28993.34119	18178.36351	15090.42649	11275.36281	68897.67153	73111.5703	2468.29237	2134.031708	16393.01989	5875.055977	55980.10088	5894.685119	104332.6852	72233.79915	1127588.294	1499.840582	3293539.342	12770.99873	8547.256885	21695.85846	23246.90346	7061.137744	13856.93501	18836.3601	4003.552218	21719.60599	39955.13201	8475.151717	160623.8091	273442.0865	369685.9012	682159.4068	536027.9702	639286.7307	618423.7667	633149.0036	652421.581	807216.8485
790.64018_5.623	15576.74607	165065.6191	96306.86418	53857.64594	32819.99225	18114.64288	140956.941	169815.8477	1213996.553	344002.1201	188092.7722	1493921.376	139654.541	192357.128	116911.0619	69027.70689	24351.71455	32940.92637	125935.2006	26527.66273	17341.22447	60434.75004	175480.1019	89726.24558	43412.5042	119713.5493	608526.4674	88030.80714	148399.4295	125041.9808	131363.1323	140021.6165	121772.8038	210251.8424	205236.5937	205333.6903	206294.8815	218350.5968	210847.2546	209928.3456
875.78324_8.633	215397.5546	55550.99441	95566.25874	11741.20331	100543.5219	8495.491376	232389.4837	27080.53447	63746.27045	137253.3819	45772.50006	1503988.467	85928.47242	33409.60661	146613.2854	84201.13551	442475.2426	786078.5642	22876.77562	8930.861145	10678.38369	169605.4147	106079.4278	8460.233031	8264.991068	116017.8938	947196.0414	9685.559595	12146.85667	8418.232263	8856.66391	9321.599738	9058.682072	56694.76928	56393.87005	57946.52617	48175.57505	55465.7464	54411.15605	56758.16441
932.93667_10.61	308729.6262	147468.4723	240892.2417	144636.0935	179059.9259	5027.654566	103839.5676	167277.4256	269304.529	185207.1227	18889.89569	338195.5633	113806.1869	119457.6074	231634.1548	203150.3538	498227.0532	1468447.641	187521.756	60759.38839	5254.199921	4868.881347	5850.849336	5414.132943	5527.689662	67447.30398	575881.0365	5449.080093	5402.084705	6187.227975	6592.127949	5398.735771	5273.703469	213531.1356	211196.2449	210945.3836	210093.0506	211238.3941	212461.9004	214025.1695
1022.91094_9.355	78165.58213	401282.2214	213680.531	11720.67721	40640.10123	136524.0625	256523.1653	193499.3323	608434.261	772075.6828	198824.0019	226499.5269	467670.6705	664229.7326	59109.68814	29269.99919	68663.97358	452362.5919	102043.9444	123418.1307	176072.3662	37814.30538	1441206.581	237212.1542	90962.07326	39554.39119	1214833.782	342898.8289	739502.3664	12904.03659	13393.94126	12081.26941	12763.78407	831500.4645	224872.9524	766815.6042	764876.3654	788098.6727	778372.3691	774232.736
361.18331_0.787	1088766.918	760308.8665	550183.0748	1137727.738	892791.0293	1192985.317	847460.8215	887973.1276	119338.9219	1307618.119	760536.3906	598911.7928	221448.3792	322111.9598	905349.271	811899.2442	644781.2284	898834.5532	1179221.397	958254.5686	1283606.103	1165071.872	888232.3311	960976.2931	723262.1827	1000053.623	1446290.57	214443.2806	597369.0277	128442.8626	155700.4276	115593.1902	94279.42156	600850.1656	632233.9455	606192.1326	595706.0082	571890.2562	609513.9052	591036.9923
989.65427_3.177	1310403.188	754908.7665	725105.0016	900698.7359	607991.0362	878723.0469	972692.9499	988967.3845	84363.81835	1084025.557	750543.6742	1209677.508	94384.08684	20921.44245	960215.6106	1306361.602	740587.2118	854267.4969	958044.9752	880674.2983	1058609.419	983795.5538	728142.2413	589590.2772	664834.7562	782492.5764	1485033.205	30702.33633	784973.5157	39407.4658	44142.89708	49778.92881	43351.80075	913136.0528	939291.3754	917966.5941	916132.6068	920337.7771	922145.2389	889220.1792
861.87464_7.922	24281.70974	237894.5458	211287.7696	35001.72492	141507.1171	18833.70856	125175.9323	340726.8675	319339.5201	582390.7986	253721.2817	154265.4817	278346.104	267944.2504	427250.1778	171123.0627	516614.8399	1377181.33	50891.14518	81098.44963	18771.06935	21357.07805	21257.62042	17076.83884	18555.54347	20018.19179	246049.7523	91603.74095	27768.56093	116285.0727	80730.80662	104742.6076	119894.0621	189830.8537	192252.7157	201111.4884	197946.8195	203338.3167	187404.3393	201023.1593
936.87467_9.743	166163.6045	31707.02058	418805.0014	42577.73878	58358.32516	6133.203578	492202.2452	383395.7065	671135.6699	551021.0517	95043.01267	305011.7186	948483.8211	543292.8632	901496.7402	213681.7538	1433595.09	594097.4726	87836.6769	57343.64637	14632.69288	18352.66538	8458.340371	5817.134905	6051.418215	31888.80364	227455.2912	8101.973008	9515.705465	6025.230723	6539.220749	5917.45597	6850.26643	122190.4672	298141.2039	292402.1638	304523.995	297381.3166	293573.9659	322615.068
990.66651_3.178	1314515.189	763867.7788	725005.8416	893683.6644	645423.1524	878680.2155	973971.9955	988177.6737	82597.41663	1090811.263	746682.2587	1208134.986	97857.92591	20972.02673	963398.4486	1301359.263	740380.6762	854267.4969	959090.0097	881410.1033	1056697.89	974886.7605	726532.347	590047.1948	664320.0073	786029.0373	1482255.785	30776.56905	784328.1303	39407.4658	44142.89708	49778.92881	43351.80075	908895.9945	940073.607	917966.5941	914464.7981	920118.011	924577.5533	888703.5973
1004.92151_8.523	39227.83343	157631.8763	23641.45384	32618.39956	29884.41314	103471.4423	29960.20163	450344.1305	1320321	1621452.787	52714.92915	42443.72582	49912.91091	1013068.645	36554.41844	460256.3549	42231.52885	30924.49974	40410.62974	24541.89332	45287.2058	34151.62339	38588.59314	30924.95638	115280.9372	34846.70855	45755.16269	41460.99025	39202.4942	43390.54012	43593.95782	38372.00794	44236.72048	231271.8536	218926.8444	230455.9268	230174.933	246432.0121	246629.7864	237166.0846
460.39978_2.024	280076.1864	351157.3609	382442.3808	120068.5216	202760.5954	27499.99557	572533.2423	64474.39249	78356.02303	137084.8201	150234.0043	867906.9489	417625.4718	44051.78369	746848.6572	85063.88794	165164.5285	468085.4453	1448263.989	578662.4024	23190.37585	26640.89598	21512.68729	21724.82221	26959.08255	622576.6211	775105.3283	149285.7752	26789.8432	9491.712368	9383.232067	9825.969134	10535.91947	437567.2204	464187.5759	471218.4209	481176.6192	455130.8294	455488.0701	461288.3445
795.82836_8.306	30428.02153	439511.783	375383.6486	71833.03316	60683.35253	27306.02872	263570.9103	343613.9395	972528.6183	497286.2006	223200.5082	1477369.978	292272.1083	857165.8583	426819.4337	330692.9915	74548.99962	278774.0137	43540.58242	113266.1049	23824.16397	351721.9531	157912.2665	109393.5188	79083.5647	397561.6554	978796.0976	289953.6724	307311.2661	152048.338	200385.8427	197995.963	126716.6743	341043.7085	337378.1955	338438.6999	346692.8379	334508.1061	337320.1819	335790.2172
689.7289_8.132	194381.4201	137498.9026	195448.6839	85315.54503	124988.5225	60145.97451	249765.0677	375714.2315	350013.3744	169237.3094	140601.7987	1361969.572	321355.6508	263033.3845	258504.3272	226760.4674	226666.7211	653742.2481	789878.6614	84846.928	43366.93077	213559.8442	179785.0695	44287.72663	214664.0589	151488.2125	342438.7853	124952.4981	300196.3802	45560.24452	38191.82242	56127.97	39910.37889	263569.435	293105.8969	281106.7041	280793.6582	291226.7541	297446.8365	285844.1327
531.27462_1.988	921621.4977	401769.452	460010.2805	1234426.649	815446.6694	446079.2135	592711.8503	684105.4095	908408.4418	626753.246	537027.4619	589010.3915	1506812.335	1071624.149	922739.2982	1098514.088	605227.3531	684074.9105	622857.6354	1188778.647	1408904.198	533022.4729	555558.9378	950039.5108	1007100.722	767720.3789	926029.3284	705153.772	1200216.035	31855.64708	30330.41314	34200.00586	33050.57567	739620.5717	693104.1288	734114.5132	717158.7332	751851.3246	656997.685	739907.6741
503.25596_2.277	1442467.889	897985.5895	945299.8035	1233494.291	992073.3785	1183222.988	1105204.274	1065104.744	74446.12655	1335674.545	965924.9732	1122680.312	38512.62957	67225.09839	1047735.632	1242888.303	791402.7781	971300.5528	1278159.191	1065378.309	1464934.537	1295079.364	1089371.909	993498.3623	961125.5446	1066637.844	1255325.907	13838.25592	1111636.618	7988.207658	6862.971958	8596.609864	7247.345197	1028718.264	1030517.22	1014739.64	1018548.484	1028157.118	1044653.694	1026865.175
506.49353_4.722	8071.607803	95838.05079	133258.1574	30060.97545	10221.63808	24502.60665	133273.8231	247342.2279	861313.1786	527537.2375	32760.93993	1476135.922	74378.18157	485355.884	156230.6058	92155.63851	47538.03643	144987.475	294100.02	30018.1665	48714.74818	178208.3223	114968.7038	32269.75209	71510.3467	83836.05377	667980.4103	45981.96027	162132.3587	6934.288681	8357.806854	8107.180857	8969.529291	213712.4524	212659.3475	216228.3466	213945.2409	214568.5422	216666.56	213347.3647
728.6896_8.15	160908.7044	134290.2285	186141.6253	78328.79704	84748.32045	115360.1311	222443.5105	117033.2227	709991.3118	419097.3287	77849.26556	1450115.918	17655.8491	149318.5111	203013.0559	77827.23677	116441.1219	478309.3403	851651.361	35265.75371	16641.92717	102968.9254	275128.896	40992.0594	218610.5329	172035.0227	325440.5311	43181.37098	83961.1362	10636.34244	14699.48091	11952.7194	11209.43955	285427.6987	279565.1971	185431.3248	276287.6011	285640.484	312113.6511	186672.0913
808.70273_7.202	17659.40918	160293.7899	102483.8828	14683.42334	14465.41156	16416.89087	63175.79191	157484.3162	1328894.671	734264.8156	32595.70707	755901.3471	82682.73057	699437.7306	252852.8771	185162.5026	68082.76225	89010.35246	48191.21433	27672.30024	6394.323064	59414.6243	59081.07463	36208.71645	36036.17865	80130.83386	492799.5065	33001.47843	100307.4711	6676.254807	19572.71683	8475.346469	10007.92216	145613.2187	157643.1275	162162.1168	159195.8903	154682.1994	145341.9459	162400.6608
841.67767_2.909	938290.3439	827702.6649	538809.4193	1197172.322	831249.6627	887115.9696	995438.1888	1000556.281	64865.20072	901110.5276	647221.3894	1153979.672	59305.04818	62977.26109	1026049.256	1155101.462	1050913.402	864121.9026	990005.4762	867113.2626	1028735.961	1351529.477	873247.592	902587.7979	784172.8072	986892.1058	1291032.399	58220.41227	905351.5229	52523.56191	55271.21052	61688.18673	59289.03668	999816.5904	964115.238	1027945.197	995376.2553	1013396.693	1070477.353	974257.5057
1686.54864_8.766	36766.52819	566917.29	249462.0906	31303.7071	37568.94423	36464.70324	640970.76	865545.4458	629949.5669	657367.098	209659.9756	895364.2309	91758.33565	559303.8723	485258.7307	380265.5877	229111.2346	146672.2056	27888.21442	78307.01643	206121.2653	412854.3622	251062.4756	280874.7448	146203.6324	309674.8483	806603.5102	200642.7485	142593.5215	26219.92524	24563.46953	30339.06535	31220.73192	600772.1744	604072.9793	662910.3133	567013.9532	685255.6922	666228.2038	622456.3221
1017.96196_9.749	48936.6728	212143.9363	72306.52808	30211.79685	15020.74731	28727.13451	228900.7035	178629.4029	448506.6286	480093.4511	22534.7355	1450085.801	1251823.17	518237.4637	225562.4004	198228.584	35548.39452	106141.5439	57890.86407	39302.54598	85388.60248	165880.5074	119174.856	77209.5428	97024.27307	191071.4639	699408.5056	52354.46686	166616.7569	13265.87163	15902.2818	7156.714532	13557.20873	237895.7591	235459.4744	235474.2325	237828.2124	236788.9396	236655.2515	230559.9152
